episode,reward,score,steps,epsilon,loss,avg_reward_100
2703,92.59999999999994,10,91,0.01,47.10329213509193,95.2529999999999
2704,210.79999999999964,20,200,0.01,52.55566160917282,96.17599999999992
2705,93.90000000000003,10,112,0.01,55.99920923369272,96.8109999999999
2706,8.40000000000002,3,79,0.01,55.92821456812605,96.8209999999999
2707,124.59999999999982,13,112,0.01,51.84374934860638,95.73899999999989
2708,74.39999999999998,8,93,0.01,47.10544517476072,96.35999999999989
2709,74.89999999999999,8,80,0.01,48.59176197052002,96.68299999999988
2710,21.1,3,28,0.01,51.883981347084045,96.60799999999989
2711,229.2999999999996,23,183,0.01,43.91850286494187,95.55399999999989
2712,145.69999999999985,15,164,0.01,39.61217613045762,97.83799999999988
2713,53.000000000000036,6,63,0.01,55.45313757184952,98.8709999999999
2714,115.49999999999986,12,121,0.01,45.39841439113144,97.9499999999999
2715,0.5,1,8,0.01,69.08130884170532,98.6929999999999
2716,188.39999999999972,19,178,0.01,47.60737260941709,98.29399999999991
2717,126.9999999999998,13,121,0.01,47.7939833885382,99.33999999999989
2718,268.6999999999996,26,200,0.01,43.47520396471023,100.70599999999989
2719,0.5999999999999996,1,9,0.01,50.936618381076386,102.76999999999987
2720,95.19999999999995,10,102,0.01,43.95707992011425,102.14599999999987
2721,29.60000000000001,4,49,0.01,56.6709674913056,101.95099999999991
2722,95.39999999999993,10,107,0.01,42.497621393649375,101.00899999999993
2723,43.300000000000026,5,68,0.01,46.98205004018896,99.48199999999991
2724,167.9999999999998,16,200,0.01,46.71116529941559,98.55099999999992
2725,85.39999999999995,9,101,0.01,49.71905800375608,98.8549999999999
2726,146.69999999999982,15,146,0.01,48.404243746848955,99.0869999999999
2727,123.29999999999987,13,147,0.01,47.45693692382501,99.30999999999989
2728,127.29999999999984,13,148,0.01,45.569918993357064,99.71899999999991
2729,146.69999999999987,15,154,0.01,43.92168364586768,100.5819999999999
2730,22.200000000000017,3,39,0.01,67.21871873659966,100.25799999999988
2731,127.79999999999976,13,148,0.01,49.87596009550868,98.48799999999989
2732,0.5999999999999996,1,9,0.01,94.19944254557292,99.13099999999987
2733,43.20000000000002,5,49,0.01,57.0057964714206,98.60999999999987
2734,184.29999999999976,19,150,0.01,50.33618502298991,98.42999999999988
2735,176.8999999999997,18,180,0.01,46.99111805756887,99.96199999999988
2736,147.3999999999997,15,142,0.01,60.529564753384655,101.73099999999988
2737,0.40000000000000036,1,7,0.01,64.69788946424212,101.72199999999988
2738,20.6,3,16,0.01,49.065407395362854,101.3049999999999
2739,127.39999999999978,13,130,0.01,48.84726436321552,100.27499999999988
2740,73.30000000000004,8,68,0.01,44.61000715985018,100.17099999999988
2741,200.59999999999957,19,200,0.01,52.48496298313141,99.24499999999985
2742,61.40000000000002,7,55,0.01,64.53846648823131,100.19399999999985
2743,39.80000000000002,5,45,0.01,38.90422382354736,99.33099999999988
2744,93.79999999999995,10,73,0.01,55.53141788587178,97.86099999999986
2745,0.40000000000000036,1,9,0.01,60.326442612542046,97.85599999999985
2746,166.4999999999999,17,155,0.01,49.30216012154856,97.02799999999986
2747,43.40000000000003,5,63,0.01,50.062772637321835,97.02399999999987
2748,71.49999999999999,8,51,0.01,63.17080002205044,95.86499999999985
2749,102.89999999999998,11,79,0.01,54.204527390154105,94.59799999999987
2750,107.89999999999982,11,158,0.01,54.46212944501563,93.73499999999987
2751,0.40000000000000036,1,7,0.01,47.84168406895229,94.16399999999989
2752,105.39999999999993,11,90,0.01,44.44992943869697,94.16399999999987
2753,0.5999999999999996,1,11,0.01,29.929516315460205,93.84299999999986
2754,0.5,1,8,0.01,23.929229617118835,92.47499999999987
2755,188.09999999999974,19,185,0.01,50.6464042264062,91.03099999999988
2756,0.5999999999999996,1,9,0.01,56.02804893917508,92.49499999999989
2757,82.09999999999997,9,92,0.01,56.74391189347143,92.49799999999988
2758,0.3000000000000007,1,8,0.01,60.192569851875305,93.1159999999999
2759,128.49999999999977,13,176,0.01,54.62221480499614,91.88499999999989
2760,115.69999999999985,12,96,0.01,56.9362076719602,91.8959999999999
2761,102.79999999999998,11,85,0.01,62.27721701790305,92.1129999999999
2762,115.09999999999991,12,121,0.01,58.68071556879469,93.1359999999999
2763,0.3000000000000007,1,8,0.01,42.30667197704315,92.61499999999991
2764,124.59999999999985,13,112,0.01,59.89726449762072,92.6119999999999
2765,157.19999999999976,15,200,0.01,44.06105728626251,93.34299999999992
2766,155.69999999999985,15,200,0.01,54.060127425193784,94.68899999999991
2767,190.59999999999962,18,200,0.01,49.65884130239487,95.08599999999991
2768,82.80000000000003,9,95,0.01,54.92742158990157,95.21199999999993
2769,146.29999999999978,14,200,0.01,55.10001030445099,95.41699999999992
2770,96.9999999999999,10,129,0.01,55.609171956084495,96.6569999999999
2771,156.59999999999985,16,169,0.01,54.35626663682024,96.2599999999999
2772,31.100000000000016,4,54,0.01,65.55861534012689,96.56999999999991
2773,125.69999999999987,13,106,0.01,47.41595849451029,96.06099999999991
2774,0.5,1,12,0.01,35.2399160861969,96.26199999999993
2775,52.400000000000034,6,45,0.01,53.76766686969333,95.43799999999993
2776,0.09999999999999964,1,6,0.01,53.20395851135254,94.70599999999993
2777,40.80000000000002,5,59,0.01,59.34123907250873,94.38399999999993
2778,84.79999999999998,9,127,0.01,69.7655763363275,92.81599999999992
2779,20.80000000000001,3,15,0.01,55.36103388468425,91.7809999999999
2780,0.10000000000000142,1,10,0.01,53.35175094604492,90.30499999999991
2781,79.79999999999995,9,200,0.01,61.48713956594467,89.9799999999999
2782,147.89999999999986,15,152,0.01,57.3228100255916,89.30799999999991
2783,124.99999999999989,13,101,0.01,66.76025392985579,90.37999999999991
2784,63.50000000000003,7,51,0.01,72.22201513776592,91.6229999999999
2785,155.09999999999985,16,145,0.01,72.1231891105915,90.8579999999999
2786,0.8000000000000007,1,49,0.01,53.147670492833974,92.0089999999999
2787,135.3999999999998,14,103,0.01,66.45197312345782,90.01499999999989
2788,169.29999999999973,17,181,0.01,59.37203194950167,91.3669999999999
2789,187.59999999999965,19,192,0.01,69.58818105359872,92.5209999999999
2790,105.59999999999991,11,143,0.01,73.10787151910208,93.75999999999989
2791,115.49999999999993,12,124,0.01,66.04688972426999,94.3829999999999
2792,147.19999999999985,14,200,0.01,67.38078956127167,95.4319999999999
2793,42.00000000000002,5,53,0.01,69.65906579539461,95.82899999999992
2794,0.8999999999999968,1,26,0.01,54.31706083737887,94.78799999999994
2795,0.1999999999999993,1,5,0.01,32.070200729370114,94.38999999999992
2796,63.400000000000034,7,93,0.01,55.409667835440686,93.65799999999992
2797,213.99999999999972,22,157,0.01,60.36244956399225,92.9199999999999
2798,187.09999999999974,19,166,0.01,66.34026833901922,94.64199999999991
2799,1.299999999999999,1,24,0.01,56.01246831814448,94.51699999999994
2800,114.19999999999985,12,117,0.01,73.30694464333037,92.85899999999992
2801,168.79999999999973,17,187,0.01,70.76137715099968,92.12599999999993
2802,20.599999999999994,3,19,0.01,80.22296463815789,92.34499999999991
2803,157.39999999999978,16,181,0.01,69.2891694116329,92.55299999999993
2804,62.60000000000001,7,78,0.01,56.930155454537804,93.20099999999991
2805,146.99999999999977,15,120,0.01,66.47564437389374,91.71899999999991
2806,0.7999999999999989,1,21,0.01,54.261235509599956,92.24999999999991
2807,137.3999999999998,14,135,0.01,61.92192198788678,92.17399999999991
2808,73.49999999999999,8,68,0.01,79.41615535231197,92.3019999999999
2809,34.60000000000003,5,74,0.01,75.92644107663953,92.2929999999999
2810,209.0999999999996,20,200,0.01,63.49763550519943,91.88999999999992
2811,71.80000000000003,8,47,0.01,77.80184293300547,93.76999999999991
2812,0.5,1,10,0.01,99.3592882156372,92.19499999999991
2813,21.500000000000007,3,42,0.01,65.44946570623489,90.74299999999992
2814,137.3999999999998,14,171,0.01,72.9089186540124,90.42799999999993
2815,21.60000000000001,3,33,0.01,66.78463172912598,90.64699999999992
2816,208.5999999999997,20,200,0.01,70.9065936088562,90.85799999999992
2817,17.400000000000013,3,31,0.01,74.4075370911629,91.05999999999995
2818,112.29999999999983,12,101,0.01,75.12838151195261,89.96399999999994
2819,0.10000000000000142,1,6,0.01,126.5570494333903,88.3999999999999
2820,42.40000000000003,5,57,0.01,67.6058888853642,88.39499999999992
2821,125.89999999999984,13,126,0.01,82.10166832757375,87.86699999999992
2822,43.00000000000003,5,61,0.01,78.20454505232514,88.82999999999991
2823,103.29999999999994,11,98,0.01,73.28391713512187,88.30599999999993
2824,84.00000000000003,9,68,0.01,66.01210925158333,88.90599999999993
2825,17.70000000000001,3,28,0.01,70.84761735371181,88.06599999999992
2826,60.70000000000002,7,76,0.01,76.90850033258137,87.38899999999991
2827,139.09999999999974,14,184,0.01,62.6616792264192,86.52899999999994
2828,41.40000000000003,5,49,0.01,64.76154664098,86.68699999999995
2829,126.19999999999987,13,113,0.01,61.24219950954471,85.82799999999996
2830,83.59999999999994,9,61,0.01,54.35769341421909,85.62299999999996
2831,168.39999999999975,17,142,0.01,49.51600657382482,86.23699999999994
2832,81.99999999999999,9,101,0.01,66.67564562995835,86.64299999999992
2833,0.5999999999999996,1,13,0.01,79.30753693213829,87.45699999999994
2834,63.00000000000003,7,69,0.01,89.20254168303117,87.03099999999993
2835,111.49999999999987,12,100,0.01,63.333081274032594,85.81799999999993
2836,73.7,8,74,0.01,71.76282650715596,85.1639999999999
2837,42.10000000000002,5,44,0.01,70.87703351540999,84.42699999999992
2838,31.700000000000017,4,40,0.01,78.68741199970245,84.84399999999992
2839,125.49999999999997,13,123,0.01,76.13106275573979,84.95499999999993
2840,38.20000000000002,5,34,0.01,69.10194295995376,84.93599999999994
2841,84.39999999999992,9,95,0.01,71.82819792094983,84.58499999999995
2842,0.40000000000000036,1,27,0.01,66.48941206049037,83.42299999999994
2843,21.700000000000017,3,26,0.01,51.08649943425105,82.81299999999993
2844,43.10000000000002,5,58,0.01,67.61434245931692,82.63199999999993
2845,110.09999999999994,12,131,0.01,62.10777297638755,82.12499999999993
2846,148.99999999999972,15,165,0.01,74.34367809295654,83.22199999999994
2847,84.7,9,104,0.01,74.3753193616867,83.04699999999991
2848,57.70000000000003,7,72,0.01,66.95351081424289,83.45999999999992
2849,23.40000000000002,3,79,0.01,73.49905501136297,83.32199999999993
2850,41.100000000000016,5,66,0.01,69.28867399331295,82.52699999999992
2851,85.79999999999994,9,133,0.01,78.33966216467377,81.85899999999992
2852,41.300000000000004,5,46,0.01,62.30861912602963,82.71299999999992
2853,42.500000000000036,5,52,0.01,66.46641777111934,82.07199999999993
2854,22.10000000000001,3,54,0.01,70.20832775257252,82.49099999999993
2855,103.79999999999997,11,99,0.01,55.55977947543366,82.70699999999994
2856,0.09999999999999964,1,6,0.01,56.81042496363322,81.86399999999993
2857,206.7999999999997,20,200,0.01,63.77253886699677,81.85899999999994
2858,1.2999999999999972,1,40,0.01,88.06930105686187,83.10599999999994
2859,143.29999999999987,15,144,0.01,73.39395941628351,83.11599999999993
2860,0.20000000000000107,1,7,0.01,79.40912859780448,83.26399999999992
2861,181.09999999999962,18,190,0.01,58.37314681253935,82.10899999999994
2862,0.1999999999999993,1,5,0.01,119.29343280792236,82.89199999999994
2863,0.6000000000000014,1,11,0.01,100.84172456914729,81.74299999999992
2864,29.20000000000001,4,53,0.01,73.52679702470887,81.74599999999992
2865,124.79999999999987,13,135,0.01,67.5676353595875,80.79199999999993
2866,145.6999999999998,15,158,0.01,71.09983510005323,80.46799999999993
2867,126.49999999999989,13,123,0.01,66.93619938206866,80.36799999999992
2868,116.19999999999986,12,103,0.01,53.597063934918744,79.72699999999993
2869,11.000000000000007,2,25,0.01,47.476163959503175,80.06099999999994
2870,41.30000000000002,5,48,0.01,67.07768458127975,78.70799999999993
2871,40.70000000000002,5,36,0.01,77.92978302637736,78.15099999999994
2872,250.1999999999996,24,200,0.01,74.82184807777405,76.99199999999995
2873,0.5999999999999996,1,11,0.01,97.42314824191007,79.18299999999994
2874,186.59999999999974,18,200,0.01,74.50813925027848,77.93199999999993
2875,147.79999999999976,14,200,0.01,69.03607612133027,79.79299999999994
2876,156.69999999999982,16,152,0.01,71.47031063155124,80.74699999999993
2877,43.00000000000002,5,71,0.01,69.17222896092375,82.31299999999992
2878,93.79999999999998,10,127,0.01,51.232213895151936,82.33499999999992
2879,0.5,1,8,0.01,110.70752429962158,82.42499999999993
2880,63.10000000000005,7,104,0.01,75.9501728461339,82.22199999999994
2881,147.7999999999998,14,200,0.01,69.74293867111206,82.85199999999993
2882,212.1999999999996,21,199,0.01,74.64014898233079,83.53199999999991
2883,167.29999999999976,17,151,0.01,69.87141498982511,84.17499999999993
2884,165.29999999999978,17,195,0.01,62.47147974112095,84.59799999999994
2885,134.09999999999988,14,151,0.01,74.25591053867971,85.61599999999993
2886,53.10000000000003,6,60,0.01,55.758188652992246,85.40599999999993
2887,85.39999999999995,9,91,0.01,65.14091999976189,85.92899999999995
2888,0.40000000000000036,1,15,0.01,74.95734640757243,85.42899999999995
2889,11.600000000000009,2,49,0.01,61.67222704206194,83.73999999999995
2890,82.79999999999998,9,63,0.01,80.07180711958144,81.97999999999993
2891,160.09999999999968,15,200,0.01,55.455371434688566,81.75199999999994
2892,105.19999999999995,11,100,0.01,72.60432325839996,82.19799999999995
2893,76.59999999999994,8,177,0.01,64.22942798689934,81.77799999999993
2894,179.4999999999996,18,177,0.01,65.29463080767184,82.12399999999994
2895,125.59999999999988,13,104,0.01,56.02298143276801,83.90999999999994
2896,83.39999999999996,9,71,0.01,70.53159705685897,85.16399999999994
2897,63.50000000000006,7,68,0.01,74.80089374149547,85.36399999999995
2898,0.0,1,3,0.01,52.87115669250488,83.85899999999994
2899,114.99999999999996,12,113,0.01,65.99750688434702,81.98799999999994
2900,0.9999999999999982,1,25,0.01,69.6523258972168,83.12499999999994
2901,195.39999999999978,20,177,0.01,58.97766971318735,81.99299999999992
2902,42.700000000000024,5,44,0.01,55.41228786381808,82.25899999999994
2903,0.3000000000000007,1,18,0.01,54.35189390182495,82.47999999999995
2904,257.79999999999956,25,200,0.01,71.41900846719741,80.90899999999993
2905,210.79999999999959,20,200,0.01,60.892780799865726,82.86099999999993
2906,105.29999999999984,11,97,0.01,61.275998410490374,83.49899999999992
2907,62.80000000000004,7,87,0.01,77.85160270230523,84.54399999999991
2908,0.5999999999999996,1,9,0.01,45.78266112009684,83.7979999999999
2909,63.50000000000004,7,66,0.01,69.7717269261678,83.0689999999999
2910,0.40000000000000036,1,7,0.01,112.36868831089565,83.3579999999999
2911,85.49999999999999,9,126,0.01,66.60196659300063,81.27099999999992
2912,10.5,2,25,0.01,67.96056093215942,81.40799999999992
2913,155.49999999999974,16,131,0.01,69.54047299887388,81.50799999999992
2914,81.49999999999999,9,73,0.01,58.198046514432725,82.84799999999991
2915,94.29999999999995,10,83,0.01,61.2428487352578,82.28899999999993
2916,149.79999999999973,15,185,0.01,65.47092140300853,83.0159999999999
2917,73.80000000000001,8,105,0.01,57.30505219868251,82.42799999999993
2918,62.400000000000034,7,55,0.01,48.91216800863093,82.99199999999992
2919,43.60000000000002,5,69,0.01,73.5486795798592,82.49299999999994
2920,199.99999999999966,19,200,0.01,61.11040091753006,82.92799999999994
2921,127.49999999999983,13,152,0.01,59.80812032599198,84.50399999999995
2922,146.7999999999998,15,162,0.01,65.39559767275681,84.51999999999992
2923,19.400000000000013,3,25,0.01,56.230073070526124,85.55799999999992
2924,60.50000000000003,7,62,0.01,66.0055375406819,84.71899999999992
2925,64.3,7,98,0.01,58.47389948611357,84.48399999999991
2926,61.900000000000034,7,62,0.01,53.17368766569322,84.9499999999999
2927,20.900000000000013,3,24,0.01,79.33098045984904,84.96199999999992
2928,22.30000000000001,3,46,0.01,51.362157946047574,83.77999999999992
2929,0.3000000000000007,1,8,0.01,36.044013023376465,83.5889999999999
2930,83.50000000000006,9,87,0.01,60.18067676171489,82.32999999999991
2931,147.09999999999977,15,164,0.01,57.36105798221216,82.32899999999994
2932,82.79999999999997,9,99,0.01,55.03180971049299,82.11599999999993
2933,72.80000000000004,8,83,0.01,52.54812256686659,82.12399999999991
2934,62.00000000000004,7,59,0.01,59.34451403860319,82.84599999999992
2935,21.199999999999996,3,31,0.01,46.142283070471976,82.83599999999991
2936,165.89999999999975,17,168,0.01,53.943392029830385,81.93299999999994
2937,126.5999999999998,13,121,0.01,64.20958665579803,82.85499999999993
2938,44.00000000000004,5,51,0.01,68.84171470006306,83.69999999999993
2939,40.20000000000002,5,57,0.01,60.437733817518804,83.82299999999994
2940,113.69999999999997,12,102,0.01,59.40813471289242,82.96999999999993
2941,219.39999999999972,21,200,0.01,53.28683344125748,83.72499999999995
2942,62.10000000000001,7,52,0.01,46.21195932535025,85.0749999999999
2943,0.5,1,34,0.01,46.732300337623144,85.69199999999992
2944,146.4999999999998,15,157,0.01,53.4473691320723,85.47999999999993
2945,147.69999999999982,15,186,0.01,61.203630978061305,86.51399999999992
2946,146.5999999999998,15,159,0.01,57.63954212680553,86.88999999999993
2947,106.19999999999992,11,121,0.01,55.30062054405528,86.86599999999993
2948,21.600000000000016,3,27,0.01,39.004026377642596,87.08099999999993
2949,104.9999999999999,11,107,0.01,51.77387793264656,86.71999999999993
